StoreID,Total_Visits,Avg_Call_Duration,Salesperson_Count,StoreLatitude,StoreLongitude,GeoCluster,Milk,Bread,Cheese,Yogurt,Butter,Cream,IceCream,Ghee,Paneer,Milk_Qty,Bread_Qty,Cheese_Qty,Yogurt_Qty,Butter_Qty,Cream_Qty,IceCream_Qty,Ghee_Qty,Paneer_Qty,Pred_Milk,Pred_Bread,Pred_Cheese,Pred_Yogurt,Pred_Butter,Pred_Cream,Pred_IceCream,Pred_Ghee,Pred_Paneer
S#880U_047,4,0.25,1,1.5102639,103.9157092,2.0,1,0,1,1,0,0,0,0,0,30,0,10,31,0,0,0,0,0,26.043576118326108,18.46226064213565,12.796858946608944,17.695149170274163,13.21325216450216,11.56850324675325,18.693495310245304,0.0,14.759270382395389
S#880U_058,18,6.222222222222222,1,1.514485124,103.7032856,2.0,1,1,0,0,0,0,1,0,0,37,26,0,0,0,0,45,0,0,27.155,23.345,5.57,6.3983333333333325,2.73625,1.245,36.165,7.149,4.54
S#880U_067,4,7.25,1,1.49646982,103.7892081,2.0,1,0,0,0,1,0,0,0,1,45,0,0,0,19,0,0,0,43,23.73547619047619,8.79847619047619,2.325,18.76034523809524,16.756571428571426,21.033964285714287,20.824749999999998,1.155,21.303678571428573
S#880U_070,5,1.6,1,1.7382727939999998,103.8888326,2.0,1,0,0,1,0,0,1,1,1,23,0,0,40,0,0,25,31,44,24.55521585359085,17.14168333055833,12.225126623376628,16.682897866022856,1.5193961038961037,0.0,19.4186519036519,10.471876637251642,18.991869158619146
S#880U_073,4,1.75,1,1.495688333,103.9057217,2.0,1,0,0,1,0,0,1,0,0,27,0,0,28,0,0,42,0,0,22.07464181243545,19.807776055688002,11.321196916496092,13.134841380127831,8.82828274294374,7.777424595475026,11.136992248655615,7.861026448359426,11.73238945945732
S#880U_085,5,1.2,1,1.525278333,103.7632433,2.0,1,1,1,1,0,1,0,1,1,8,34,35,47,0,12,0,17,10,32.082109237536685,29.556343701996934,23.904452380952385,20.82194047619047,2.8084838709677418,15.715640692640688,11.157083333333334,14.163607142857146,5.507654761904759
S#880U_089,3,1.3333333333333333,1,1.4890888,103.8697413,2.0,1,0,0,0,0,0,1,1,0,35,0,0,0,0,0,20,43,0,22.551879735839023,20.45488876961792,7.27345802460076,12.302670831319297,10.67257038835432,1.712711596235532,10.274098492035982,6.31285447485009,13.496204601368229
S#880U_091,2,2.5,1,1.508253333,103.8545133,2.0,1,1,0,0,0,0,0,0,0,32,20,0,0,0,0,0,0,0,25.90401545871483,14.307350269001434,11.405550897069993,11.640944251008763,12.141506832795121,12.935707524920355,10.50404701089923,7.968227587601621,12.202516450804518
S#880U_092,4,1.0,1,1.49646755,103.7892083,2.0,0,0,0,1,1,0,0,0,0,0,0,0,22,20,0,0,0,0,21.576119524495155,12.10920745782316,13.383135057925948,15.698103092021581,8.450950133211943,5.789341809852072,9.549803561603058,3.7877447934742703,6.132349547580468
S#880U_098,1,2.0,1,1.496455,103.8098383,2.0,1,1,1,0,0,0,0,1,0,12,34,33,0,0,0,0,24,0,22.964927178491152,18.205733845364083,10.610827309885792,13.684798557040958,11.895605304294023,8.65959504394856,9.438518347963779,8.495111973980839,11.10137550586102
S#880U_099,2,1.0,1,1.55046337,103.8109115,2.0,0,0,0,1,1,0,1,0,0,0,0,0,11,24,0,42,0,0,21.488787845780585,18.19630408856754,11.175930957626685,13.362929909421066,16.75411186773227,6.101294459293082,11.450457514998856,7.6142753593190005,10.589886998652883
S#880U_106,4,0.25,1,1.5025408,103.9155396,2.0,1,1,1,1,1,1,1,0,1,38,47,34,47,48,44,24,0,31,26.043576118326108,18.46226064213565,12.796858946608944,17.695149170274163,13.21325216450216,11.56850324675325,18.693495310245304,0.0,14.759270382395389
S#880U_108,1,2.0,1,1.5082,103.8542017,2.0,1,1,0,0,0,0,0,0,1,22,25,0,0,0,0,0,0,31,22.964927178491152,18.205733845364083,10.610827309885792,13.684798557040958,11.895605304294023,8.65959504394856,9.438518347963779,8.495111973980839,11.10137550586102
S#880U_111,3,1.6666666666666667,1,1.5085111,103.8545827,2.0,1,1,1,1,1,0,0,0,0,37,26,39,36,36,0,0,0,0,24.296565073689358,19.152477849368946,11.309849313359774,14.33720136313682,13.645931736581213,9.339442625016256,13.729859424671117,7.772801432547402,10.462563648002222
S#880U_115,2,1.5,1,1.541640837,103.5845788,2.0,0,1,1,1,0,0,1,1,1,0,29,17,21,0,0,20,38,14,23.89284537106641,19.039263176413687,8.206185739141356,12.529115985687772,11.429439451038444,10.428215941854816,10.920792860839025,11.464768034944727,10.074409320902786
S#880U_122,3,1.6666666666666667,1,1.508163333,103.8543383,2.0,1,0,0,0,0,0,0,0,1,34,0,0,0,0,0,0,0,6,24.296565073689358,19.152477849368946,11.309849313359774,14.33720136313682,13.645931736581213,9.339442625016256,13.729859424671117,7.772801432547402,10.462563648002222
S#880V_003,1,2.0,1,1.5008244,103.7534099,2.0,1,1,0,1,1,0,0,0,1,7,10,0,46,14,0,0,0,36,22.964927178491152,18.205733845364083,10.610827309885792,13.684798557040958,11.895605304294023,8.65959504394856,9.438518347963779,8.495111973980839,11.10137550586102
S#880V_063,10,2.4,1,1.6516316959999997,103.60895359999999,2.0,1,1,0,1,1,0,1,1,0,26,49,0,23,6,0,22,32,0,15.648333333333335,35.43630952380952,6.864523809523808,12.452261904761901,4.4592857142857145,15.224392857142856,13.775333333333332,16.076269841269838,0.65425
S#880V_078,3,1.3333333333333333,1,1.496398,103.78918270000001,2.0,1,1,1,0,0,0,0,1,1,20,33,21,0,0,0,0,44,36,22.551879735839023,20.45488876961792,7.27345802460076,12.302670831319297,10.67257038835432,1.712711596235532,10.274098492035982,6.31285447485009,13.496204601368229
S#880V_084,10,2.1,1,1.49647076,103.7892079,2.0,1,1,0,0,0,1,0,1,0,13,11,0,0,0,44,0,44,0,13.021071428571428,18.984,2.8275,1.0151944444444445,2.655,30.205,1.8290833333333334,35.109705882352934,2.0469166666666667
S#880W_017,4,1.75,1,1.5085125,103.8545613,2.0,1,1,0,0,0,1,1,1,0,37,33,0,0,0,36,26,22,0,22.07464181243545,19.807776055688002,11.321196916496092,13.134841380127831,8.82828274294374,7.777424595475026,11.136992248655615,7.861026448359426,11.73238945945732
S#880W_019,3,1.6666666666666667,1,1.478343333,103.77592169999998,2.0,1,0,0,1,0,0,0,0,0,20,0,0,5,0,0,0,0,0,24.296565073689358,19.152477849368946,11.309849313359774,14.33720136313682,13.645931736581213,9.339442625016256,13.729859424671117,7.772801432547402,10.462563648002222
S#880W_024,4,1.25,1,1.490751667,103.9288017,2.0,1,1,0,0,0,1,1,1,0,32,13,0,0,0,14,37,13,0,18.735396275556642,13.529573530868827,10.862064535536511,14.709994331183841,14.575087674692584,11.686777468030137,13.980704025391454,13.065856253071942,11.774075602574321
S#880W_027,1,2.0,1,1.49640502,103.8098219,2.0,1,1,0,0,0,0,0,1,1,43,21,0,0,0,0,0,47,21,22.964927178491152,18.205733845364083,10.610827309885792,13.684798557040958,11.895605304294023,8.65959504394856,9.438518347963779,8.495111973980839,11.10137550586102
S#880W_043,1,3.0,1,1.49640522,103.8098199,2.0,1,1,1,0,1,0,0,0,1,23,25,40,0,31,0,0,0,33,25.519740436364827,15.209096462451969,11.994302737949074,19.89412193712964,13.276833341631352,10.884385876762645,15.495665211441764,9.376733647749285,12.858248791857658
S#880W_049,5,1.8,1,1.738056667,103.8892117,2.0,1,1,1,0,1,0,0,0,0,40,25,45,0,9,0,0,0,0,28.925313510442088,19.340095221441917,17.577467446699146,10.550012639691758,11.680254897835416,5.123258812380112,6.678370582132601,6.734706934214116,0.9259849341826255
S#880W_062,4,1.75,1,1.565871667,103.752215,2.0,0,1,0,0,0,0,0,0,1,0,21,0,0,0,0,0,0,32,22.07464181243545,19.807776055688002,11.321196916496092,13.134841380127831,8.82828274294374,7.777424595475026,11.136992248655615,7.861026448359426,11.73238945945732
S#880W_067,6,4.0,1,1.5085198,103.85457130000002,2.0,1,1,1,0,0,1,1,0,1,37,23,44,0,0,9,17,0,6,28.345666666666666,19.0225,31.79816666666667,2.375666666666667,4.384666666666667,6.47125,14.262833333333333,0.28,8.02
S#880W_104,3,1.6666666666666667,1,1.55043054,103.8108206,2.0,1,0,1,1,0,0,1,0,0,45,0,18,27,0,0,23,0,0,24.296565073689358,19.152477849368946,11.309849313359774,14.33720136313682,13.645931736581213,9.339442625016256,13.729859424671117,7.772801432547402,10.462563648002222
S#880W_192,6,1.6666666666666667,1,1.4966733329999997,103.82062330000001,2.0,1,1,1,1,0,0,1,1,0,19,37,48,46,0,0,24,9,0,22.184595599178788,27.70765016543749,31.348500000000005,35.543949911315835,4.2549815229145285,4.774042340525004,21.633072099087222,10.093645677427018,3.6175518558799458
S#880W_251,2,1.0,1,1.481606667,103.5991383,2.0,1,1,0,1,1,1,1,1,0,29,33,0,18,48,21,5,45,0,21.488787845780585,18.19630408856754,11.175930957626685,13.362929909421066,16.75411186773227,6.101294459293082,11.450457514998856,7.6142753593190005,10.589886998652883
S#880W_257,4,2.0,1,1.4963511,103.7892018,2.0,1,1,0,1,1,0,1,0,0,35,29,0,38,36,0,46,0,0,25.64226206193138,19.287943385118936,10.934590193896021,17.588282067065812,12.435835617268458,7.092195041579063,12.627604559183304,5.516201870900558,11.910059665280196
S#880W_261,6,1.8333333333333333,1,1.4964666,103.7892087,2.0,1,1,1,0,0,0,0,1,1,48,34,10,0,0,0,0,38,12,35.79231150793651,18.467755952380948,12.808452380952383,5.680922619047617,14.425771825396824,1.9357301587301583,6.76154761904762,17.127958333333325,16.821940476190477
S#880W_262,4,0.5,1,1.5085244,103.8545697,2.0,1,0,1,1,0,0,0,0,0,46,0,43,16,0,0,0,0,0,27.374449494949484,18.51856078643579,19.044508477633475,14.807054292929283,5.675309343434345,6.592415764790763,7.036631673881673,3.080882215007214,12.314507215007218
S#880W_271,3,2.0,1,1.478306667,103.7761567,2.0,1,1,0,0,1,0,1,0,1,20,38,0,0,22,0,40,0,34,22.874146627737865,18.34153422936448,12.625151651926666,12.144413203484737,10.23831448351029,6.55603079960831,9.69378203477129,8.906811588232175,12.1631705903577
S#880W_279,2,1.0,1,1.481318333,103.5993817,2.0,1,0,0,0,1,1,1,1,0,13,0,0,0,34,20,36,24,0,21.488787845780585,18.19630408856754,11.175930957626685,13.362929909421066,16.75411186773227,6.101294459293082,11.450457514998856,7.6142753593190005,10.589886998652883
S#880W_283,2,1.5,1,1.55195666,103.7921869,2.0,1,1,0,0,0,0,0,1,1,10,45,0,0,0,0,0,34,48,23.89284537106641,19.039263176413687,8.206185739141356,12.529115985687772,11.429439451038444,10.428215941854816,10.920792860839025,11.464768034944727,10.074409320902786
S#880X_018,2,2.0,1,1.669931667,103.6346883,2.0,1,1,0,0,0,0,0,1,0,34,13,0,0,0,0,0,21,0,23.575795172931883,18.79339111028601,10.175316726463915,13.128657172893677,12.405841024462609,7.943333665389227,9.959822254245443,7.9049329946029605,10.344186059103981
S#880X_033,3,1.6666666666666667,1,1.49646612,103.7892098,2.0,0,1,0,0,1,1,1,0,1,0,37,0,0,40,42,39,0,43,24.296565073689358,19.152477849368946,11.309849313359774,14.33720136313682,13.645931736581213,9.339442625016256,13.729859424671117,7.772801432547402,10.462563648002222
S#880X_044,4,1.75,1,1.49646652,103.7892104,2.0,1,1,0,0,0,0,1,0,0,46,41,0,0,0,0,42,0,0,22.07464181243545,19.807776055688002,11.321196916496092,13.134841380127831,8.82828274294374,7.777424595475026,11.136992248655615,7.861026448359426,11.73238945945732
S#880X_113,4,1.25,1,1.5134289,103.9157948,2.0,1,1,0,1,0,0,0,0,0,17,9,0,8,0,0,0,0,0,18.735396275556642,13.529573530868827,10.862064535536511,14.709994331183841,14.575087674692584,11.686777468030137,13.980704025391454,13.065856253071942,11.774075602574321
S#880X_131,4,1.75,1,1.4964657,103.7892106,2.0,1,1,1,1,0,0,0,1,0,5,41,29,34,0,0,0,10,0,22.07464181243545,19.807776055688002,11.321196916496092,13.134841380127831,8.82828274294374,7.777424595475026,11.136992248655615,7.861026448359426,11.73238945945732
S#880X_135,2,2.0,1,1.488826667,103.7242083,2.0,1,1,0,0,0,0,0,0,0,46,34,0,0,0,0,0,0,0,23.575795172931883,18.79339111028601,10.175316726463915,13.128657172893677,12.405841024462609,7.943333665389227,9.959822254245443,7.9049329946029605,10.344186059103981
S#880X_139,3,1.0,1,1.4757904999999998,103.86672170000001,2.0,1,1,0,1,0,0,0,0,0,17,19,0,14,0,0,0,0,0,23.29005640425456,13.718450897073415,7.274292130869718,11.32135551243557,12.332948799581663,3.8047971146207136,9.561033479084577,4.381451239279807,6.274879724211768
S#880X_158,4,3.5,1,1.517431667,103.7394283,2.0,1,1,0,1,1,0,0,1,0,39,39,0,13,12,0,0,21,0,18.003648809523803,32.55683123249299,5.831619047619049,26.80264565826331,20.189829545454558,0.11274999999999999,15.278361111111115,13.76993452380953,0.5773055555555555
S#880X_241,3,2.0,1,1.4740716669999998,103.750095,2.0,1,1,0,1,0,0,0,1,1,37,36,0,35,0,0,0,6,14,22.874146627737865,18.34153422936448,12.625151651926666,12.144413203484737,10.23831448351029,6.55603079960831,9.69378203477129,8.906811588232175,12.1631705903577
S#880X_267,2,2.0,1,1.49629454,103.7890419,2.0,1,0,0,1,1,0,0,0,0,35,0,0,11,7,0,0,0,0,23.575795172931883,18.79339111028601,10.175316726463915,13.128657172893677,12.405841024462609,7.943333665389227,9.959822254245443,7.9049329946029605,10.344186059103981
S#880X_279,3,1.6666666666666667,1,1.49635285,103.78919460000002,2.0,1,1,1,0,0,1,0,0,0,22,19,8,0,0,5,0,0,0,24.296565073689358,19.152477849368946,11.309849313359774,14.33720136313682,13.645931736581213,9.339442625016256,13.729859424671117,7.772801432547402,10.462563648002222
S#880X_289,4,0.5,1,1.50839149,103.8545037,2.0,1,0,0,1,0,0,1,0,1,19,0,0,25,0,0,16,0,43,27.374449494949484,18.51856078643579,19.044508477633475,14.807054292929283,5.675309343434345,6.592415764790763,7.036631673881673,3.080882215007214,12.314507215007218
S#880X_294,2,1.5,1,1.559046667,103.5703867,2.0,1,1,1,1,1,1,1,0,1,42,5,21,20,5,28,47,0,18,23.89284537106641,19.039263176413687,8.206185739141356,12.529115985687772,11.429439451038444,10.428215941854816,10.920792860839025,11.464768034944727,10.074409320902786
S#880X_298,1,2.0,1,1.4596758,103.7470705,2.0,1,1,1,0,1,0,0,1,1,19,38,34,0,24,0,0,46,17,22.964927178491152,18.205733845364083,10.610827309885792,13.684798557040958,11.895605304294023,8.65959504394856,9.438518347963779,8.495111973980839,11.10137550586102
S#880X_304,3,1.6666666666666667,1,1.5504739800000003,103.8108537,2.0,1,1,1,0,1,0,0,0,0,12,41,23,0,14,0,0,0,0,24.296565073689358,19.152477849368946,11.309849313359774,14.33720136313682,13.645931736581213,9.339442625016256,13.729859424671117,7.772801432547402,10.462563648002222
S#880X_331,1,0.0,1,1.564203822,103.6142892,2.0,1,1,1,0,0,0,1,1,1,47,14,9,0,0,0,8,14,48,21.7439141858777,21.97519306493921,13.426507246418062,16.29550754671262,8.99581686676626,10.737749974833294,10.565977902208456,9.997151852003183,11.484462435131524
S#880X_334,4,1.5,1,1.50627746,103.889734,2.0,1,1,1,1,0,1,0,0,0,35,8,13,18,0,43,0,0,0,21.733116012913943,17.64785640231083,11.669146965492057,9.554392985857575,8.844473763240858,13.838596294480947,9.285485713185139,9.831459230136137,7.198304150309581
S#880X_336,1,2.0,1,1.50627736,103.889735,2.0,1,1,0,0,1,0,0,0,0,18,21,0,0,39,0,0,0,0,22.964927178491152,18.205733845364083,10.610827309885792,13.684798557040958,11.895605304294023,8.65959504394856,9.438518347963779,8.495111973980839,11.10137550586102
S#880X_371,2,1.5,1,1.50849,103.8544167,2.0,1,1,1,1,1,0,0,0,1,25,7,48,16,46,0,0,0,12,23.89284537106641,19.039263176413687,8.206185739141356,12.529115985687772,11.429439451038444,10.428215941854816,10.920792860839025,11.464768034944727,10.074409320902786
S#880X_372,1,2.0,1,1.5062791,103.8897361,2.0,1,1,0,1,1,0,0,0,0,11,48,0,25,41,0,0,0,0,22.964927178491152,18.205733845364083,10.610827309885792,13.684798557040958,11.895605304294023,8.65959504394856,9.438518347963779,8.495111973980839,11.10137550586102
S#880X_378,5,2.0,1,1.49635127,103.7891952,2.0,1,0,0,0,1,0,1,1,1,40,0,0,0,18,0,46,45,25,18.806762764578135,18.995967439905073,5.337334409977591,12.89286373126537,10.275250335056109,5.596649385140841,9.6324593276388,9.046651579303287,9.420560578425432
S#880X_381,1,1.0,1,1.5529039,103.8084157,2.0,1,1,0,1,0,1,0,0,0,43,24,0,23,0,7,0,0,0,22.941320762487905,20.839171268811675,8.619113868539399,14.511912147852291,11.436583535966534,12.293762115578422,8.320084783837025,8.584212150462175,11.202299323360773
S#880X_387,1,2.0,1,1.4962929,103.7890452,2.0,0,1,1,1,1,0,1,0,1,0,20,8,36,41,0,11,0,8,22.964927178491152,18.205733845364083,10.610827309885792,13.684798557040958,11.895605304294023,8.65959504394856,9.438518347963779,8.495111973980839,11.10137550586102
S#880X_397,3,1.0,1,1.516635,103.7627167,2.0,1,1,0,0,0,0,1,0,0,40,24,0,0,0,0,8,0,0,23.29005640425456,13.718450897073415,7.274292130869718,11.32135551243557,12.332948799581663,3.8047971146207136,9.561033479084577,4.381451239279807,6.274879724211768
S#880X_417,1,1.0,1,1.5252,103.7717133,2.0,1,0,1,0,1,0,0,1,1,19,0,37,0,49,0,0,46,39,22.941320762487905,20.839171268811675,8.619113868539399,14.511912147852291,11.436583535966534,12.293762115578422,8.320084783837025,8.584212150462175,11.202299323360773
S#880X_444,1,2.0,1,1.500687,103.7537971,2.0,1,1,0,1,1,1,1,0,0,40,43,0,33,14,47,24,0,0,22.964927178491152,18.205733845364083,10.610827309885792,13.684798557040958,11.895605304294023,8.65959504394856,9.438518347963779,8.495111973980839,11.10137550586102
S#880X_452,4,1.75,1,1.52593,103.9324583,2.0,1,1,1,1,0,1,1,0,0,46,47,39,6,0,20,17,0,0,22.07464181243545,19.807776055688002,11.321196916496092,13.134841380127831,8.82828274294374,7.777424595475026,11.136992248655615,7.861026448359426,11.73238945945732
S#880X_454,1,4.0,1,1.494545,103.4352217,2.0,1,0,0,1,1,0,1,0,1,30,0,0,30,25,0,25,0,20,20.678990334420483,14.313505256589814,16.173246667956228,21.594141392512725,7.292291008011602,17.62768703151424,15.378260795985062,2.2283754627725214,12.841601847906993
S#880Y_004,2,1.0,1,1.72987,103.9021517,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,0,0,0,0,21.488787845780585,18.19630408856754,11.175930957626685,13.362929909421066,16.75411186773227,6.101294459293082,11.450457514998856,7.6142753593190005,10.589886998652883
S#880Y_006,8,4.625,1,1.5085287,103.854552,2.0,0,1,0,0,1,0,0,0,1,0,14,0,0,12,0,0,0,14,8.392916666666666,11.852666666666666,6.71520238095238,12.275,12.366666666666665,5.779464285714287,4.081833333333333,3.8649166666666654,11.895666666666669
S#880Y_008,2,0.5,1,1.50859944,103.8545775,2.0,1,1,0,1,1,0,0,0,1,36,41,0,32,10,0,0,0,7,27.055497530548237,18.77004044405457,4.4407070179132875,13.368033134886268,8.33273568648414,11.737379288796852,13.115863176726952,6.315234572273273,10.485021413184336
S#880Y_009,3,1.6666666666666667,1,1.49635138,103.7891954,2.0,0,0,0,1,0,0,0,0,0,0,0,0,46,0,0,0,0,0,24.296565073689358,19.152477849368946,11.309849313359774,14.33720136313682,13.645931736581213,9.339442625016256,13.729859424671117,7.772801432547402,10.462563648002222
S#880Y_021,1,2.0,1,1.48341,103.6805417,2.0,0,0,1,0,1,0,1,1,0,0,0,15,0,15,0,43,27,0,22.964927178491152,18.205733845364083,10.610827309885792,13.684798557040958,11.895605304294023,8.65959504394856,9.438518347963779,8.495111973980839,11.10137550586102
S#880Y_023,4,1.5,1,1.597018333,103.8089117,2.0,1,1,0,1,0,0,1,1,0,5,13,0,26,0,0,28,36,0,21.733116012913943,17.64785640231083,11.669146965492057,9.554392985857575,8.844473763240858,13.838596294480947,9.285485713185139,9.831459230136137,7.198304150309581
S#880Y_025,3,1.6666666666666667,1,1.5234176,103.8250256,2.0,1,1,1,1,0,0,1,0,0,49,35,36,47,0,0,26,0,0,24.296565073689358,19.152477849368946,11.309849313359774,14.33720136313682,13.645931736581213,9.339442625016256,13.729859424671117,7.772801432547402,10.462563648002222
S#880Y_031,6,1.5,1,1.5085275000000002,103.8545707,2.0,1,1,0,0,0,0,1,0,0,25,28,0,0,0,0,20,0,0,32.70949062049061,18.07905772005772,6.412162337662341,17.95852958152959,21.327159812409814,8.072391774891775,6.7834018759018795,8.580429292929297,7.570888167388168
S#880Y_033,1,2.0,1,1.50627938,103.8897354,2.0,1,1,0,1,0,1,0,0,0,19,41,0,36,0,16,0,0,0,22.964927178491152,18.205733845364083,10.610827309885792,13.684798557040958,11.895605304294023,8.65959504394856,9.438518347963779,8.495111973980839,11.10137550586102
S#880Y_035,1,2.0,1,1.363856667,104.1106733,2.0,1,0,0,0,1,0,0,0,1,32,0,0,0,12,0,0,0,13,22.964927178491152,18.205733845364083,10.610827309885792,13.684798557040958,11.895605304294023,8.65959504394856,9.438518347963779,8.495111973980839,11.10137550586102
S#880Y_037,5,2.4,1,1.49634937,103.7891963,2.0,1,1,0,1,0,1,1,0,0,39,27,0,9,0,30,21,0,0,28.23741698579199,9.358997224997227,6.087606934731935,8.644010114885113,13.776665306915312,18.94930265567767,8.231406954156958,7.228138111888118,5.424579254079256
S#880Y_043,2,7.0,1,1.4961124,103.7892346,2.0,0,0,1,0,1,0,0,1,1,0,0,41,0,45,0,0,8,38,13.120058774558776,14.978348845598843,15.493193487068481,12.22300188700189,32.34836204073704,13.610016289266287,0.9757733932733931,2.360124736374737,17.029496059496058
S#880Y_051,4,2.75,1,1.4963468,103.7891967,2.0,1,0,1,0,0,0,1,0,1,11,0,7,0,0,0,17,0,49,23.681898989899,25.141567307692313,7.777144841269843,16.954845959595964,1.0505,13.569966901154404,8.308625,0.04958333333333333,15.790430555555556
S#880Y_052,2,0.0,1,1.5085256,103.8545626,2.0,1,1,0,1,0,1,0,1,1,32,30,0,49,0,44,0,25,7,19.323039074079524,12.910113219297052,7.664911758992646,34.198094793278614,10.368452967783856,12.032368977427796,8.783822391660628,6.446873091369409,12.74465402979374
S#880Y_054,1,0.0,1,1.5674877,103.6190516,2.0,1,1,1,1,1,0,0,1,1,22,43,19,35,17,0,0,33,40,21.7439141858777,21.97519306493921,13.426507246418062,16.29550754671262,8.99581686676626,10.737749974833294,10.565977902208456,9.997151852003183,11.484462435131524
